order_id,order_ts,order_date,customer_id,customer_name,segment,region,channel,line_no,product_id,product_name,product_category,quantity,unit_price,line_total,currency
O100126,2025-09-07T18:41:24,2025-09-07,C0170,Customer 0170,Mid-Market,SE,web,2,P100,Starter Subscription,subscription,1,27.41,27.41,USD
O100127,2025-09-07T13:07:31,2025-09-07,C0115,Customer 0115,Consumer,MW,mobile,1,P200,Analytics Add-on,addon,1,36.10,36.10,USD
O100128,2025-09-07T20:42:14,2025-09-07,C0025,Customer 0025,SMB,W,web,1,P300,Implementation Package,service,1,536.08,536.08,USD
O100129,2025-09-07T18:53:43,2025-09-07,C0012,Customer 0012,SMB,NE,mobile,1,P200,Analytics Add-on,addon,2,39.56,79.12,USD
O100129,2025-09-07T18:53:43,2025-09-07,C0012,Customer 0012,SMB,NE,mobile,2,P310,Training Package,service,1,299.20,299.20,USD
O100130,2025-09-07T14:26:38,2025-09-07,C0226,Customer 0226,Consumer,SW,partner,1,P120,Enterprise Subscription,subscription,1,213.76,213.76,USD
O100130,2025-09-07T14:26:38,2025-09-07,C0226,Customer 0226,Consumer,SW,partner,2,P200,Analytics Add-on,addon,1,38.71,38.71,USD
O100131,2025-09-07T18:11:32,2025-09-07,C0182,Customer 0182,Consumer,MW,web,1,P300,Implementation Package,service,1,519.82,519.82,USD
O100131,2025-09-07T18:11:32,2025-09-07,C0182,Customer 0182,Consumer,MW,web,2,P100,Starter Subscription,subscription,1,29.29,29.29,USD
O100132,2025-09-08T20:34:02,2025-09-08,C0053,Customer 0053,SMB,SE,web,1,P210,Automation Add-on,addon,2,61.26,122.52,USD
O100133,2025-09-08T19:16:12,2025-09-08,C0004,Customer 0004,Enterprise,NE,mobile,1,P310,Training Package,service,1,314.79,314.79,USD
O100133,2025-09-08T19:16:12,2025-09-08,C0004,Customer 0004,Enterprise,NE,mobile,2,P200,Analytics Add-on,addon,2,40.28,80.56,USD
O100134,2025-09-08T15:45:59,2025-09-08,C0085,Customer 0085,Mid-Market,SW,web,1,P120,Enterprise Subscription,subscription,1,202.08,202.08,USD
O100135,2025-09-08T16:52:48,2025-09-08,C0122,Customer 0122,Consumer,W,partner,1,P300,Implementation Package,service,1,486.71,486.71,USD
O100136,2025-09-08T16:52:49,2025-09-08,C0234,Customer 0234,SMB,SW,web,1,P200,Analytics Add-on,addon,1,37.73,37.73,USD
O100136,2025-09-08T16:52:49,2025-09-08,C0234,Customer 0234,SMB,SW,web,2,P310,Training Package,service,1,306.25,306.25,USD
O100137,2025-09-08T18:09:01,2025-09-08,C0192,Customer 0192,Mid-Market,MW,web,1,P100,Starter Subscription,subscription,1,27.02,27.02,USD
O100138,2025-09-08T08:41:46,2025-09-08,C0137,Customer 0137,Mid-Market,NE,mobile,1,P210,Automation Add-on,addon,2,62.29,124.58,USD
O100138,2025-09-08T08:41:46,2025-09-08,C0137,Customer 0137,Mid-Market,NE,mobile,2,P100,Starter Subscription,subscription,1,28.34,28.34,USD
O100139,2025-09-08T16:55:35,2025-09-08,C0003,Customer 0003,Consumer,W,web,1,P210,Automation Add-on,addon,2,58.00,116.00,USD
O100140,2025-09-08T09:16:06,2025-09-08,C0172,Customer 0172,SMB,W,web,1,P120,Enterprise Subscription,subscription,1,194.45,194.45,USD
O100141,2025-09-08T18:46:21,2025-09-08,C0035,Customer 0035,SMB,SE,partner,1,P120,Enterprise Subscription,subscription,1,207.75,207.75,USD
O100142,2025-09-08T08:35:16,2025-09-08,C0233,Customer 0233,Mid-Market,SE,web,1,P200,Analytics Add-on,addon,1,38.33,38.33,USD
O100142,2025-09-08T08:35:16,2025-09-08,C0233,Customer 0233,Mid-Market,SE,web,2,P300,Implementation Package,service,1,530.25,530.25,USD
O100142,2025-09-08T08:35:16,2025-09-08,C0233,Customer 0233,Mid-Market,SE,web,3,P110,Professional Subscription,subscription,1,80.13,80.13,USD
O100143,2025-09-08T13:02:14,2025-09-08,C0124,Customer 0124,SMB,SE,mobile,1,P120,Enterprise Subscription,subscription,1,194.84,194.84,USD
O100144,2025-09-08T19:16:37,2025-09-08,C0214,Customer 0214,Mid-Market,MW,web,1,P300,Implementation Package,service,1,489.30,489.30,USD
O100145,2025-09-08T09:42:14,2025-09-08,C0210,Customer 0210,SMB,NE,web,1,P100,Starter Subscription,subscription,1,28.91,28.91,USD
O100146,2025-09-08T14:38:36,2025-09-08,C0133,Customer 0133,Consumer,SW,mobile,1,P300,Implementation Package,service,1,524.65,524.65,USD
O100146,2025-09-08T14:38:36,2025-09-08,C0133,Customer 0133,Consumer,SW,mobile,2,P310,Training Package,service,1,320.40,320.40,USD
O100147,2025-09-08T17:04:14,2025-09-08,C0153,Customer 0153,Consumer,W,web,1,P100,Starter Subscription,subscription,1,27.62,27.62,USD
O100148,2025-09-08T20:30:50,2025-09-08,C0059,Customer 0059,Consumer,W,mobile,1,P310,Training Package,service,1,310.55,310.55,USD
O100149,2025-09-08T17:23:39,2025-09-08,C0109,Customer 0109,Mid-Market,W,web,1,P310,Training Package,service,1,294.85,294.85,USD
O100149,2025-09-08T17:23:39,2025-09-08,C0109,Customer 0109,Mid-Market,W,web,2,P110,Professional Subscription,subscription,1,82.59,82.59,USD
O100150,2025-09-09T19:43:45,2025-09-09,C0158,Customer 0158,SMB,W,web,1,P300,Implementation Package,service,1,459.50,459.50,USD
O100151,2025-09-09T12:45:38,2025-09-09,C0134,Customer 0134,SMB,SW,web,1,P110,Professional Subscription,subscription,1,78.93,78.93,USD
O100151,2025-09-09T12:45:38,2025-09-09,C0134,Customer 0134,SMB,SW,web,2,P300,Implementation Package,service,1,459.94,459.94,USD
O100152,2025-09-09T08:47:45,2025-09-09,C0133,Customer 0133,Consumer,SW,web,1,P120,Enterprise Subscription,subscription,1,206.20,206.20,USD
O100153,2025-09-09T19:28:24,2025-09-09,C0065,Customer 0065,Enterprise,NE,mobile,1,P310,Training Package,service,1,321.07,321.07,USD
O100153,2025-09-09T19:28:24,2025-09-09,C0065,Customer 0065,Enterprise,NE,mobile,2,P120,Enterprise Subscription,subscription,1,197.69,197.69,USD
O100154,2025-09-09T18:47:52,2025-09-09,C0103,Customer 0103,Consumer,NE,web,1,P110,Professional Subscription,subscription,1,78.70,78.70,USD
O100155,2025-09-09T18:31:39,2025-09-09,C0174,Customer 0174,Mid-Market,SW,web,1,P100,Starter Subscription,subscription,1,28.40,28.40,USD
O100155,2025-09-09T18:31:39,2025-09-09,C0174,Customer 0174,Mid-Market,SW,web,2,P200,Analytics Add-on,addon,1,38.95,38.95,USD
O100156,2025-09-09T08:43:13,2025-09-09,C0003,Customer 0003,Consumer,W,web,1,P120,Enterprise Subscription,subscription,1,202.59,202.59,USD
O100157,2025-09-09T09:46:17,2025-09-09,C0209,Customer 0209,SMB,NE,mobile,1,P310,Training Package,service,1,293.30,293.30,USD
O100158,2025-09-09T14:06:44,2025-09-09,C0013,Customer 0013,Consumer,W,web,1,P120,Enterprise Subscription,subscription,1,198.25,198.25,USD
O100159,2025-09-09T10:40:51,2025-09-09,C0223,Customer 0223,Consumer,MW,partner,1,P210,Automation Add-on,addon,2,58.10,116.20,USD
O100160,2025-09-09T17:33:28,2025-09-09,C0192,Customer 0192,Mid-Market,MW,web,1,P100,Starter Subscription,subscription,1,27.26,27.26,USD
O100161,2025-09-09T09:06:16,2025-09-09,C0196,Customer 0196,SMB,SW,mobile,1,P200,Analytics Add-on,addon,1,37.31,37.31,USD
O100162,2025-09-09T16:14:51,2025-09-09,C0124,Customer 0124,SMB,SE,web,1,P200,Analytics Add-on,addon,1,36.85,36.85,USD
O100163,2025-09-09T13:12:26,2025-09-09,C0141,Customer 0141,SMB,MW,partner,1,P110,Professional Subscription,subscription,1,74.74,74.74,USD
O100164,2025-09-09T13:01:09,2025-09-09,C0049,Customer 0049,Mid-Market,SE,web,1,P110,Professional Subscription,subscription,1,84.97,84.97,USD
O100165,2025-09-09T12:49:25,2025-09-09,C0015,Customer 0015,SMB,SW,web,1,P110,Professional Subscription,subscription,1,84.00,84.00,USD
O100166,2025-09-09T18:46:02,2025-09-09,C0041,Customer 0041,Consumer,NE,mobile,1,P100,Starter Subscription,subscription,1,27.86,27.86,USD
O100167,2025-09-09T17:21:59,2025-09-09,C0176,Customer 0176,Mid-Market,SW,partner,1,P100,Starter Subscription,subscription,1,28.33,28.33,USD
O100167,2025-09-09T17:21:59,2025-09-09,C0176,Customer 0176,Mid-Market,SW,partner,2,P310,Training Package,service,1,282.44,282.44,USD
O100168,2025-09-09T13:20:46,2025-09-09,C0140,Customer 0140,Consumer,NE,web,1,P210,Automation Add-on,addon,1,54.93,54.93,USD
O100168,2025-09-09T13:20:46,2025-09-09,C0140,Customer 0140,Consumer,NE,web,2,P310,Training Package,service,1,282.50,282.50,USD
O100169,2025-09-09T17:18:20,2025-09-09,C0040,Customer 0040,SMB,W,web,1,P100,Starter Subscription,subscription,1,29.11,29.11,USD
O100170,2025-09-10T19:37:16,2025-09-10,C0160,Customer 0160,Mid-Market,SE,web,1,P300,Implementation Package,service,1,464.74,464.74,USD
O100171,2025-09-10T11:33:06,2025-09-10,C0020,Customer 0020,SMB,MW,web,1,P200,Analytics Add-on,addon,1,37.09,37.09,USD
O100172,2025-09-10T13:35:20,2025-09-10,C0232,Customer 0232,Mid-Market,W,mobile,1,P300,Implementation Package,service,1,493.46,493.46,USD
O100173,2025-09-10T12:58:35,2025-09-10,C0211,Customer 0211,SMB,NE,web,1,P210,Automation Add-on,addon,1,55.17,55.17,USD
O100174,2025-09-10T17:52:58,2025-09-10,C0180,Customer 0180,SMB,SE,web,1,P100,Starter Subscription,subscription,1,30.43,30.43,USD
O100174,2025-09-10T17:52:58,2025-09-10,C0180,Customer 0180,SMB,SE,web,2,P300,Implementation Package,service,1,489.54,489.54,USD
O100175,2025-09-10T10:20:32,2025-09-10,C0145,Customer 0145,Mid-Market,W,mobile,1,P300,Implementation Package,service,1,517.49,517.49,USD
O100176,2025-09-10T20:44:08,2025-09-10,C0112,Customer 0112,SMB,NE,mobile,1,P110,Professional Subscription,subscription,1,78.85,78.85,USD
O100177,2025-09-10T20:28:39,2025-09-10,C0211,Customer 0211,SMB,NE,web,1,P310,Training Package,service,1,286.25,286.25,USD
O100178,2025-09-10T17:46:09,2025-09-10,C0124,Customer 0124,SMB,SE,mobile,1,P200,Analytics Add-on,addon,2,39.17,78.34,USD
O100178,2025-09-10T17:46:09,2025-09-10,C0124,Customer 0124,SMB,SE,mobile,2,P210,Automation Add-on,addon,1,55.89,55.89,USD
O100179,2025-09-10T09:57:20,2025-09-10,C0182,Customer 0182,Consumer,MW,web,1,P100,Starter Subscription,subscription,1,27.54,27.54,USD
O100180,2025-09-10T12:14:09,2025-09-10,C0143,Customer 0143,Consumer,MW,web,1,P110,Professional Subscription,subscription,1,73.79,73.79,USD
O100181,2025-09-10T10:19:44,2025-09-10,C0221,Customer 0221,Consumer,MW,mobile,1,P110,Professional Subscription,subscription,1,78.12,78.12,USD
O100182,2025-09-10T13:56:26,2025-09-10,C0196,Customer 0196,SMB,SW,partner,1,P300,Implementation Package,service,1,533.63,533.63,USD
O100183,2025-09-10T15:08:10,2025-09-10,C0126,Customer 0126,SMB,SE,web,1,P310,Training Package,service,1,321.43,321.43,USD
O100184,2025-09-10T14:46:20,2025-09-10,C0212,Customer 0212,SMB,SE,web,1,P210,Automation Add-on,addon,2,60.33,120.66,USD
O100184,2025-09-10T14:46:20,2025-09-10,C0212,Customer 0212,SMB,SE,web,2,P310,Training Package,service,1,308.76,308.76,USD
O100184,2025-09-10T14:46:20,2025-09-10,C0212,Customer 0212,SMB,SE,web,3,P300,Implementation Package,service,1,462.15,462.15,USD
O100185,2025-09-10T12:29:10,2025-09-10,C0199,Customer 0199,Consumer,W,web,1,P100,Starter Subscription,subscription,1,29.08,29.08,USD
O100185,2025-09-10T12:29:10,2025-09-10,C0199,Customer 0199,Consumer,W,web,2,P300,Implementation Package,service,1,470.44,470.44,USD
O100186,2025-09-10T19:07:05,2025-09-10,C0184,Customer 0184,SMB,MW,web,1,P120,Enterprise Subscription,subscription,1,185.80,185.80,USD
O100187,2025-09-10T12:00:29,2025-09-10,C0196,Customer 0196,SMB,SW,web,1,P310,Training Package,service,1,275.36,275.36,USD
O100188,2025-09-10T10:54:02,2025-09-10,C0010,Customer 0010,Consumer,MW,mobile,1,P120,Enterprise Subscription,subscription,1,212.39,212.39,USD
O100188,2025-09-10T10:54:02,2025-09-10,C0010,Customer 0010,Consumer,MW,mobile,2,P310,Training Package,service,1,277.43,277.43,USD
O100189,2025-09-10T09:44:55,2025-09-10,C0035,Customer 0035,SMB,SE,web,1,P210,Automation Add-on,addon,1,60.85,60.85,USD
O100190,2025-09-10T17:14:45,2025-09-10,C0227,Customer 0227,Mid-Market,MW,web,1,P100,Starter Subscription,subscription,1,26.79,26.79,USD
O100191,2025-09-11T08:53:11,2025-09-11,C0158,Customer 0158,SMB,W,web,1,P300,Implementation Package,service,1,532.23,532.23,USD
O100191,2025-09-11T08:53:11,2025-09-11,C0158,Customer 0158,SMB,W,web,2,P200,Analytics Add-on,addon,1,39.91,39.91,USD
O100192,2025-09-11T10:17:53,2025-09-11,C0017,Customer 0017,Enterprise,NE,web,1,P300,Implementation Package,service,1,504.67,504.67,USD
O100192,2025-09-11T10:17:53,2025-09-11,C0017,Customer 0017,Enterprise,NE,web,2,P210,Automation Add-on,addon,1,56.05,56.05,USD
O100192,2025-09-11T10:17:53,2025-09-11,C0017,Customer 0017,Enterprise,NE,web,3,P110,Professional Subscription,subscription,1,74.16,74.16,USD
O100193,2025-09-11T20:30:57,2025-09-11,C0007,Customer 0007,Consumer,W,web,1,P200,Analytics Add-on,addon,2,41.33,82.66,USD
O100194,2025-09-11T09:21:29,2025-09-11,C0224,Customer 0224,Mid-Market,MW,partner,1,P310,Training Package,service,1,306.61,306.61,USD
O100195,2025-09-11T16:22:35,2025-09-11,C0053,Customer 0053,SMB,SE,web,1,P300,Implementation Package,service,1,523.27,523.27,USD
O100196,2025-09-11T20:42:51,2025-09-11,C0183,Customer 0183,SMB,MW,web,1,P310,Training Package,service,1,281.39,281.39,USD
O100196,2025-09-11T20:42:51,2025-09-11,C0183,Customer 0183,SMB,MW,web,2,P200,Analytics Add-on,addon,2,38.80,77.60,USD
O100196,2025-09-11T20:42:51,2025-09-11,C0183,Customer 0183,SMB,MW,web,3,P210,Automation Add-on,addon,1,57.21,57.21,USD
O100197,2025-09-11T09:25:52,2025-09-11,C0131,Customer 0131,Consumer,SE,mobile,1,P210,Automation Add-on,addon,2,54.95,109.90,USD
O100198,2025-09-11T10:42:42,2025-09-11,C0061,Customer 0061,Consumer,MW,web,1,P210,Automation Add-on,addon,2,59.91,119.82,USD
O100198,2025-09-11T10:42:42,2025-09-11,C0061,Customer 0061,Consumer,MW,web,2,P200,Analytics Add-on,addon,1,39.34,39.34,USD
O100198,2025-09-11T10:42:42,2025-09-11,C0061,Customer 0061,Consumer,MW,web,3,P100,Starter Subscription,subscription,1,30.49,30.49,USD
O100199,2025-09-11T10:42:09,2025-09-11,C0194,Customer 0194,Consumer,W,web,1,P210,Automation Add-on,addon,2,58.50,117.00,USD
O100200,2025-09-11T12:03:23,2025-09-11,C0219,Customer 0219,Consumer,SE,partner,1,P100,Starter Subscription,subscription,1,30.49,30.49,USD
O100200,2025-09-11T12:03:23,2025-09-11,C0219,Customer 0219,Consumer,SE,partner,2,P300,Implementation Package,service,1,487.76,487.76,USD
O100200,2025-09-11T12:03:23,2025-09-11,C0219,Customer 0219,Consumer,SE,partner,3,P210,Automation Add-on,addon,1,62.45,62.45,USD
O100201,2025-09-11T14:09:18,2025-09-11,C0216,Customer 0216,Consumer,SE,partner,1,P110,Professional Subscription,subscription,1,73.59,73.59,USD
O100201,2025-09-11T14:09:18,2025-09-11,C0216,Customer 0216,Consumer,SE,partner,2,P100,Starter Subscription,subscription,1,26.75,26.75,USD
O100202,2025-09-11T19:15:45,2025-09-11,C0128,Customer 0128,Consumer,SE,web,1,P210,Automation Add-on,addon,2,57.74,115.48,USD
O100203,2025-09-11T18:42:04,2025-09-11,C0190,Customer 0190,Consumer,W,mobile,1,P210,Automation Add-on,addon,1,60.07,60.07,USD
O100204,2025-09-11T17:10:36,2025-09-11,C0122,Customer 0122,Consumer,W,web,1,P310,Training Package,service,1,276.39,276.39,USD
O100204,2025-09-11T17:10:36,2025-09-11,C0122,Customer 0122,Consumer,W,web,2,P300,Implementation Package,service,1,497.78,497.78,USD
O100204,2025-09-11T17:10:36,2025-09-11,C0122,Customer 0122,Consumer,W,web,3,P210,Automation Add-on,addon,1,59.05,59.05,USD
O100205,2025-09-11T09:09:38,2025-09-11,C0088,Customer 0088,Consumer,SE,partner,1,P200,Analytics Add-on,addon,1,40.69,40.69,USD
O100206,2025-09-11T19:48:59,2025-09-11,C0122,Customer 0122,Consumer,W,web,1,P300,Implementation Package,service,1,490.22,490.22,USD
O100207,2025-09-11T18:37:25,2025-09-11,C0066,Customer 0066,Consumer,NE,web,1,P110,Professional Subscription,subscription,1,81.17,81.17,USD
O100207,2025-09-11T18:37:25,2025-09-11,C0066,Customer 0066,Consumer,NE,web,2,P300,Implementation Package,service,1,520.60,520.60,USD
O100208,2025-09-11T11:38:40,2025-09-11,C0169,Customer 0169,Consumer,SW,web,1,P100,Starter Subscription,subscription,1,28.42,28.42,USD
O100208,2025-09-11T11:38:40,2025-09-11,C0169,Customer 0169,Consumer,SW,web,2,P210,Automation Add-on,addon,2,59.62,119.24,USD
O100208,2025-09-11T11:38:40,2025-09-11,C0169,Customer 0169,Consumer,SW,web,3,P110,Professional Subscription,subscription,1,84.90,84.90,USD
O100209,2025-09-11T20:03:24,2025-09-11,C0071,Customer 0071,Mid-Market,SW,web,1,P120,Enterprise Subscription,subscription,1,197.11,197.11,USD
O100209,2025-09-11T20:03:24,2025-09-11,C0071,Customer 0071,Mid-Market,SW,web,2,P310,Training Package,service,1,298.60,298.60,USD
O100209,2025-09-11T20:03:24,2025-09-11,C0071,Customer 0071,Mid-Market,SW,web,3,P110,Professional Subscription,subscription,1,84.42,84.42,USD
O100210,2025-09-11T12:09:44,2025-09-11,C0100,Customer 0100,Consumer,MW,web,1,P100,Starter Subscription,subscription,1,29.07,29.07,USD
O100211,2025-09-11T13:05:53,2025-09-11,C0137,Customer 0137,Mid-Market,NE,web,1,P300,Implementation Package,service,1,473.18,473.18,USD
O100211,2025-09-11T13:05:53,2025-09-11,C0137,Customer 0137,Mid-Market,NE,web,2,P110,Professional Subscription,subscription,1,73.18,73.18,USD
O100212,2025-09-11T14:04:50,2025-09-11,C0126,Customer 0126,SMB,SE,web,1,P210,Automation Add-on,addon,1,63.40,63.40,USD
O100213,2025-09-11T19:09:31,2025-09-11,C0010,Customer 0010,Consumer,MW,mobile,1,P210,Automation Add-on,addon,1,56.57,56.57,USD
O100214,2025-09-11T16:08:20,2025-09-11,C0148,Customer 0148,Consumer,SE,mobile,1,P310,Training Package,service,1,303.45,303.45,USD
O100214,2025-09-11T16:08:20,2025-09-11,C0148,Customer 0148,Consumer,SE,mobile,2,P100,Starter Subscription,subscription,1,28.24,28.24,USD
O100215,2025-09-12T08:00:11,2025-09-12,C0021,Customer 0021,Mid-Market,SE,partner,1,P210,Automation Add-on,addon,1,60.83,60.83,USD
O100215,2025-09-12T08:00:11,2025-09-12,C0021,Customer 0021,Mid-Market,SE,partner,2,P120,Enterprise Subscription,subscription,1,208.30,208.30,USD
O100216,2025-09-12T16:15:12,2025-09-12,C0002,Customer 0002,SMB,SE,web,1,P100,Starter Subscription,subscription,1,29.55,29.55,USD
O100217,2025-09-12T19:03:59,2025-09-12,C0027,Customer 0027,Consumer,MW,web,1,P100,Starter Subscription,subscription,1,28.93,28.93,USD
O100218,2025-09-12T19:26:55,2025-09-12,C0061,Customer 0061,Consumer,MW,web,1,P100,Starter Subscription,subscription,1,29.39,29.39,USD
O100218,2025-09-12T19:26:55,2025-09-12,C0061,Customer 0061,Consumer,MW,web,2,P200,Analytics Add-on,addon,1,41.44,41.44,USD
O100219,2025-09-12T15:29:26,2025-09-12,C0029,Customer 0029,Consumer,MW,web,1,P120,Enterprise Subscription,subscription,1,202.30,202.30,USD
O100220,2025-09-12T17:57:00,2025-09-12,C0039,Customer 0039,Mid-Market,SW,web,1,P200,Analytics Add-on,addon,2,40.68,81.36,USD
O100221,2025-09-12T08:30:42,2025-09-12,C0024,Customer 0024,SMB,SW,web,1,P310,Training Package,service,1,310.83,310.83,USD
O100221,2025-09-12T08:30:42,2025-09-12,C0024,Customer 0024,SMB,SW,web,2,P210,Automation Add-on,addon,1,63.50,63.50,USD
O100222,2025-09-12T17:50:13,2025-09-12,C0139,Customer 0139,Consumer,W,mobile,1,P120,Enterprise Subscription,subscription,1,206.51,206.51,USD
O100223,2025-09-12T13:15:34,2025-09-12,C0036,Customer 0036,Mid-Market,NE,web,1,P310,Training Package,service,1,302.83,302.83,USD
O100224,2025-09-12T09:12:57,2025-09-12,C0208,Customer 0208,Consumer,NE,partner,1,P200,Analytics Add-on,addon,1,37.68,37.68,USD
O100225,2025-09-12T19:41:01,2025-09-12,C0114,Customer 0114,Consumer,MW,web,1,P310,Training Package,service,1,313.45,313.45,USD
O100226,2025-09-12T10:45:34,2025-09-12,C0159,Customer 0159,Consumer,SW,web,1,P310,Training Package,service,1,282.79,282.79,USD
O100226,2025-09-12T10:45:34,2025-09-12,C0159,Customer 0159,Consumer,SW,web,2,P300,Implementation Package,service,1,468.41,468.41,USD
O100226,2025-09-12T10:45:34,2025-09-12,C0159,Customer 0159,Consumer,SW,web,3,P110,Professional Subscription,subscription,1,85.24,85.24,USD
O100227,2025-09-12T13:41:45,2025-09-12,C0130,Customer 0130,SMB,MW,web,1,P310,Training Package,service,1,306.98,306.98,USD
O100227,2025-09-12T13:41:45,2025-09-12,C0130,Customer 0130,SMB,MW,web,2,P210,Automation Add-on,addon,2,61.16,122.32,USD
O100228,2025-09-12T20:59:49,2025-09-12,C0057,Customer 0057,Mid-Market,W,web,1,P210,Automation Add-on,addon,1,60.67,60.67,USD
O100229,2025-09-12T15:55:35,2025-09-12,C0079,Customer 0079,SMB,SE,web,1,P200,Analytics Add-on,addon,1,40.89,40.89,USD
O100229,2025-09-12T15:55:35,2025-09-12,C0079,Customer 0079,SMB,SE,web,2,P300,Implementation Package,service,1,482.12,482.12,USD
O100230,2025-09-12T10:12:11,2025-09-12,C0194,Customer 0194,Consumer,W,mobile,1,P200,Analytics Add-on,addon,1,41.01,41.01,USD
O100231,2025-09-12T08:07:48,2025-09-12,C0063,Customer 0063,SMB,NE,web,1,P100,Starter Subscription,subscription,1,29.38,29.38,USD
O100231,2025-09-12T08:07:48,2025-09-12,C0063,Customer 0063,SMB,NE,web,2,P210,Automation Add-on,addon,2,58.40,116.80,USD
